mfcc_mean,mfcc_std,chroma_mean,contrast_mean,zcr_mean,tempo,filename,label
-5.3825283,87.29778,0.28280285,24.267657990453095,0.038680794069272446,[123.046875],country.00065.wav,country
2.2591872,53.519855,0.32071486,22.525780211324996,0.09886750495839783,[112.34714674],country.00066.wav,country
-7.9213076,106.829704,0.32129815,22.64441968990558,0.03538187221845975,[64.59960938],country.00067.wav,country
-2.519869,80.30145,0.34938735,22.795767595202253,0.050243082430340556,[172.265625],country.00068.wav,country
-1.0490018,75.39317,0.35215807,24.370757034882498,0.06108731012964396,[112.34714674],country.00069.wav,country
2.7138166,50.008194,0.36496183,22.858640640065488,0.09476964613970588,[112.34714674],country.00070.wav,country
-8.023024,73.27044,0.2923093,24.735198761233253,0.060543095733359135,[143.5546875],country.00071.wav,country
0.58219427,51.468185,0.3451366,22.33823282395672,0.08227350099167957,[151.99908088],country.00072.wav,country
-1.2448984,64.69853,0.3749396,23.756469453745083,0.06975279061048761,[151.99908088],country.00073.wav,country
-6.095148,76.99273,0.35509008,23.5947223215093,0.07112353062113003,[135.99917763],country.00074.wav,country
6.1490464,40.955013,0.37180796,23.395318479990888,0.11375403625677244,[95.703125],country.00075.wav,country
-2.6661587,75.15937,0.2973078,23.52161228695449,0.0665252968991873,[143.5546875],country.00076.wav,country
0.16816175,58.902378,0.33729205,23.239409349103063,0.08784300624032508,[184.5703125],country.00077.wav,country
-6.723723,98.198586,0.3762945,21.7314199538441,0.04985797515963622,[66.25600962],country.00078.wav,country
-4.4299703,85.564835,0.3102457,23.59484648962495,0.04576843072755418,[80.74951172],country.00079.wav,country
4.0812125,50.20522,0.3873131,22.621689960894358,0.08940724470297988,[99.38401442],country.00080.wav,country
3.9701867,44.576252,0.37873685,22.253414719299144,0.10102962340363777,[89.10290948],country.00081.wav,country
3.8077667,42.724648,0.38583264,21.850007049502462,0.10609270692240712,[117.45383523],country.00082.wav,country
2.3378367,63.027782,0.318365,23.69494932216191,0.05955141616679566,[143.5546875],country.00083.wav,country
2.4254332,45.816536,0.31973168,23.726311559888142,0.09301795605166409,[86.1328125],country.00084.wav,country
3.6645806,59.84758,0.33794,24.827446657279616,0.06926526521381579,[73.828125],country.00085.wav,country
2.3900294,54.443752,0.3718834,22.147815141140008,0.07831736467202012,[117.45383523],country.00086.wav,country
-3.1009347,65.7364,0.32843277,25.2227575424882,0.07391451903541021,[143.5546875],country.00087.wav,country
4.757219,54.82874,0.35364562,23.275856995796417,0.06606309258900929,[103.359375],country.00088.wav,country
-0.5268042,74.76224,0.322121,24.183865648475436,0.05250308388157895,[143.5546875],country.00089.wav,country
3.7225006,48.465275,0.37119007,22.895894440753878,0.0990303913506192,[135.99917763],country.00090.wav,country
-3.1751165,70.5361,0.35334733,24.327729905537055,0.06475622218459752,[117.45383523],country.00091.wav,country
5.357011,39.865883,0.3705238,21.701706943603163,0.12121959957914087,[161.49902344],country.00092.wav,country
-9.80032,72.64411,0.25082582,26.707853716880614,0.068123926688274,[86.1328125],country.00093.wav,country
5.662305,54.239487,0.3667726,23.56536449272634,0.06299281636996903,[112.34714674],country.00094.wav,country
2.5217803,55.879547,0.32867116,24.25331551151449,0.0672293742743808,[89.10290948],country.00095.wav,country
7.2639694,47.2976,0.32571617,24.137197627799765,0.09739925986842106,[117.45383523],country.00096.wav,country
3.2685044,61.476612,0.34799954,24.583785027110824,0.06718742441466719,[112.34714674],country.00097.wav,country
0.23846605,58.317024,0.27091026,25.414874056980747,0.0617449025251548,[117.45383523],country.00098.wav,country
5.799913,40.318897,0.38101023,22.500485113090264,0.1082567150009675,[143.5546875],country.00099.wav,country
2.2536027,47.565872,0.44586715,17.21850274248376,0.09633501838235294,[117.45383523],disco.00000.wav,disco
6.6013403,23.032738,0.41186738,17.755124375220646,0.18854685685952013,[117.45383523],disco.00001.wav,disco
3.9265854,27.279797,0.4118954,18.98995675553051,0.1533482790731424,[92.28515625],disco.00002.wav,disco
10.202084,30.084946,0.49482712,17.287170784507623,0.14965177837171054,[129.19921875],disco.00003.wav,disco
0.40882778,34.0603,0.3821435,18.52171427899408,0.16905150989260836,[123.046875],disco.00004.wav,disco
8.1823435,27.582699,0.44927672,18.048050464044735,0.14455203596652477,[107.66601562],disco.00005.wav,disco
6.56473,25.24196,0.4739877,17.979237554711244,0.16366529907604488,[123.046875],disco.00006.wav,disco
4.464011,29.042625,0.43156642,18.78950789342437,0.1402841101489938,[129.19921875],disco.00007.wav,disco
4.615221,28.415037,0.4553413,17.822219915769715,0.16440792497097523,[123.046875],disco.00008.wav,disco
0.96123195,35.19154,0.44215426,18.99092076128499,0.17065354102167182,[129.19921875],disco.00009.wav,disco
9.342343,23.155813,0.43755713,16.878290414018164,0.15032410990712075,[107.66601562],disco.00010.wav,disco
5.274474,26.689156,0.3736674,19.406264328560255,0.13097653226586686,[95.703125],disco.00011.wav,disco
6.0749445,32.18241,0.42879608,17.415229717592425,0.13174939229392416,[112.34714674],disco.00012.wav,disco
6.049236,27.983536,0.42132524,18.160063149601193,0.15957688842395512,[184.5703125],disco.00013.wav,disco
6.0963697,23.062294,0.43621337,18.105146995378156,0.156306688999613,[103.359375],disco.00014.wav,disco
5.626724,37.26378,0.41464347,18.92771787440445,0.09018917497097523,[123.046875],disco.00015.wav,disco
8.830883,30.851046,0.43456846,17.828084873178877,0.11443506010545666,[123.046875],disco.00016.wav,disco
-1.1453547,43.438145,0.40469867,18.548160930713973,0.12076004075561146,[123.046875],disco.00017.wav,disco
2.799511,36.512825,0.37004274,19.48577739275408,0.14359928284636223,[123.046875],disco.00018.wav,disco
4.3994164,51.632923,0.44494396,18.59848895309788,0.10366263847232972,[117.45383523],disco.00019.wav,disco
1.3258314,48.05467,0.34271052,20.55928107279781,0.10330171850812693,[161.49902344],disco.00020.wav,disco
1.6349248,43.225315,0.401155,17.438886598347793,0.1240548054131192,[107.66601562],disco.00021.wav,disco
3.1891809,30.816374,0.4353606,17.805233203172016,0.17289993711300308,[123.046875],disco.00022.wav,disco
3.0532115,28.262703,0.4352631,17.907420327265765,0.15100324412248453,[112.34714674],disco.00023.wav,disco
-0.2879404,35.22952,0.37260482,19.45264293665393,0.12025853207236842,[129.19921875],disco.00024.wav,disco
-4.758204,48.570908,0.35809016,18.925739242861127,0.0996603950996517,[123.046875],disco.00025.wav,disco
4.1733866,33.204193,0.4012705,18.540558142752253,0.1315751681017802,[117.45383523],disco.00026.wav,disco
3.7117727,56.19673,0.48534432,17.54458310416867,0.10124882086880804,[112.34714674],disco.00027.wav,disco
6.565212,22.634506,0.48300156,17.07150746287476,0.1982474784732972,[123.046875],disco.00028.wav,disco
1.8480519,30.259659,0.38407364,18.886768352449337,0.13853393176760836,[103.359375],disco.00029.wav,disco
5.745119,27.054565,0.45030642,17.675873599456057,0.1508622774767802,[135.99917763],disco.00030.wav,disco
0.049735133,30.755259,0.41717562,17.424818255949198,0.17381451964009287,[123.046875],disco.00031.wav,disco
-2.9291122,49.631443,0.36853772,19.725828016471578,0.12327627648510062,[112.34714674],disco.00032.wav,disco
7.3843184,35.530006,0.39189994,19.652844851444367,0.12449924717008513,[129.19921875],disco.00033.wav,disco
0.66105527,28.957777,0.3576598,18.771336365079613,0.18083450742550308,[129.19921875],disco.00034.wav,disco
3.05095,27.340488,0.4026628,18.326703976948348,0.1764282604489164,[123.046875],disco.00035.wav,disco
7.1378775,22.480742,0.43479115,18.17614385343756,0.16205155222039475,[135.99917763],disco.00036.wav,disco
6.5680423,22.43545,0.4545819,17.171280908018016,0.19009560032894737,[129.19921875],disco.00037.wav,disco
-0.802869,31.949211,0.37071827,18.605982458955896,0.16828847595781735,[123.046875],disco.00038.wav,disco
2.5798697,44.68646,0.34097588,20.15582063591342,0.10118608504256967,[112.34714674],disco.00039.wav,disco
3.9748359,37.35513,0.42088634,18.725966474627157,0.12638850256385448,[135.99917763],disco.00040.wav,disco
3.1158378,53.193607,0.35578653,20.7578864497578,0.053842455979102165,[161.49902344],disco.00041.wav,disco
2.6717973,37.452225,0.3941139,18.06057206184411,0.12167764669601393,[103.359375],disco.00042.wav,disco
7.127426,36.56149,0.4203313,19.204105362757748,0.13478414340654024,[129.19921875],disco.00043.wav,disco
0.6180135,40.862186,0.36704448,18.546537634641528,0.1095964650251548,[123.046875],disco.00044.wav,disco
3.0229182,44.067898,0.40740293,18.0699049546285,0.10974196679082818,[123.046875],disco.00045.wav,disco
0.003474018,52.113533,0.3763196,21.82140802488844,0.11426008005998452,[123.046875],disco.00046.wav,disco
-18.93571,87.17397,0.22014824,23.710464397806106,0.08702290537925697,[123.046875],disco.00047.wav,disco
1.5177003,47.192776,0.40967417,21.728217705846355,0.15437434996613777,[99.38401442],disco.00048.wav,disco
4.7130094,41.120335,0.4213732,21.573094447092412,0.13532117719620743,[123.046875],disco.00049.wav,disco
5.7958593,39.363495,0.45116723,21.465192344861208,0.12878191212751547,[107.66601562],disco.00050.wav,disco
2.1483834,42.023266,0.46051988,20.479556808271777,0.15772391398993807,[107.66601562],disco.00051.wav,disco
-1.6191725,42.640568,0.41644785,21.212256230721017,0.16987803550696595,[123.046875],disco.00052.wav,disco
5.935898,54.573868,0.46769264,20.934379949704535,0.15430745694659442,[135.99917763],disco.00053.wav,disco
-6.0939083,72.46912,0.40136927,21.532062059133434,0.11465010037732198,[112.34714674],disco.00054.wav,disco
4.713865,50.014217,0.4630337,20.789027287117158,0.11041618795955882,[129.19921875],disco.00055.wav,disco
-1.2335219,66.55523,0.358252,20.713819608209263,0.07696816648123066,[89.10290948],disco.00056.wav,disco
-2.5277767,57.62203,0.37015924,20.637132132613214,0.09247298580205109,[117.45383523],disco.00057.wav,disco
2.4313853,50.079823,0.4172434,21.339054684367394,0.1109932819756192,[129.19921875],disco.00058.wav,disco
0.4522617,50.39113,0.40335342,20.822296484915633,0.1102181543875774,[123.046875],disco.00059.wav,disco
3.1326854,54.46463,0.43484274,21.35345175714656,0.09303307311822756,[129.19921875],disco.00060.wav,disco
1.6722438,46.06218,0.3233638,21.88291658098911,0.11589045568885449,[123.046875],disco.00061.wav,disco
2.522121,48.875088,0.42689508,21.001941395385657,0.12770671076818885,[107.66601562],disco.00062.wav,disco
11.000664,34.993763,0.5478755,19.9641151148922,0.09977263931888544,[129.19921875],disco.00063.wav,disco
1.3978294,67.5871,0.3882117,21.699488853354072,0.06485183763061146,[123.046875],disco.00064.wav,disco
8.395812,51.13538,0.47108963,20.532280605461033,0.07365715097716719,[129.19921875],disco.00065.wav,disco
4.9087796,42.454063,0.45084128,21.449399480694108,0.13862576794698142,[135.99917763],disco.00066.wav,disco
-1.2875051,46.037434,0.36500356,21.24486229280612,0.14330827931501547,[99.38401442],disco.00067.wav,disco
1.3378567,42.01655,0.4161969,21.92378354020514,0.16269251584268576,[107.66601562],disco.00068.wav,disco
2.1844332,50.668793,0.38921893,20.322945114197488,0.08364121758900929,[107.66601562],disco.00069.wav,disco
2.7693477,43.161102,0.45550197,20.295271174362508,0.1346148322610294,[107.66601562],disco.00070.wav,disco
1.1226016,44.245216,0.4355066,21.17647839900722,0.15595068208204335,[112.34714674],disco.00071.wav,disco
-4.725681,50.62748,0.4343006,21.467375327498907,0.184138720249613,[135.99917763],disco.00072.wav,disco
-0.7766531,44.303818,0.44640383,20.818953969182004,0.17636703632933437,[112.34714674],disco.00073.wav,disco
2.6133103,36.615826,0.4028028,21.280890421995558,0.15116461880804954,[112.34714674],disco.00074.wav,disco
2.8037212,43.267906,0.42903623,21.184395597233465,0.12995726405282507,[135.99917763],disco.00075.wav,disco
-3.7660444,47.768585,0.3531612,21.943258513610488,0.12191385086106811,[129.19921875],disco.00076.wav,disco
5.566299,40.73791,0.41569665,22.125357485472303,0.11760246347716719,[117.45383523],disco.00077.wav,disco
-5.11281,64.217094,0.3319702,21.310568631775226,0.09617402162345201,[129.19921875],disco.00078.wav,disco
-0.5951137,57.689514,0.45301625,21.000848504021118,0.09981534503192724,[123.046875],disco.00079.wav,disco
-6.1846576,71.7862,0.38869795,21.81461922436657,0.08475043234810371,[99.38401442],disco.00080.wav,disco
-6.912447,70.28133,0.35838354,22.33347718262296,0.11643089081849846,[86.1328125],disco.00081.wav,disco
4.996482,42.628506,0.42267156,20.894267400635602,0.13824595164957432,[123.046875],disco.00082.wav,disco
-1.2913691,62.50585,0.4141328,20.338668061327805,0.09003346918537151,[117.45383523],disco.00083.wav,disco
-6.874417,69.164955,0.5035033,19.480418153376174,0.1514639367260062,[112.34714674],disco.00084.wav,disco
-1.6456844,59.103916,0.5680807,19.393642240667205,0.15866457345684984,[123.046875],disco.00085.wav,disco
3.7141614,52.316517,0.3950361,22.354179502741193,0.09448204394833591,[123.046875],disco.00086.wav,disco
1.7333795,48.189983,0.38454,21.99966280904985,0.10026696739551083,[107.66601562],disco.00087.wav,disco
2.7929559,46.709023,0.39795375,22.05175055101627,0.13146859278250775,[123.046875],disco.00088.wav,disco
1.3743306,52.643692,0.42988372,21.366605505614746,0.1118704497629644,[129.19921875],disco.00089.wav,disco
0.31067687,49.56924,0.485514,20.415353054597194,0.14616918416215172,[129.19921875],disco.00090.wav,disco
3.660193,54.335922,0.41647133,21.78128668942975,0.09159921935468267,[99.38401442],disco.00091.wav,disco
2.267649,50.595116,0.37072912,21.3190864787829,0.11753292497097523,[117.45383523],disco.00092.wav,disco
2.7128377,44.952873,0.4083024,21.46176728216149,0.13708722849748453,[107.66601562],disco.00093.wav,disco
2.1280806,52.65101,0.41693324,21.302330330560626,0.09361054506095201,[135.99917763],disco.00094.wav,disco
-1.1167293,59.18902,0.46825808,22.063299291225675,0.11808431997387771,[123.046875],disco.00095.wav,disco
1.1259953,54.387295,0.41654116,21.9874049173879,0.13440697259578174,[103.359375],disco.00096.wav,disco
1.4625741,45.832664,0.41508642,22.18792537837405,0.12049624794407894,[129.19921875],disco.00097.wav,disco
1.2234414,45.30426,0.44086853,21.165216848773156,0.11262743687113003,[123.046875],disco.00098.wav,disco
1.2234414,45.30426,0.44086853,21.165216848773156,0.11262743687113003,[123.046875],disco.00099.wav,disco
-0.15727954,44.907272,0.4606643,19.51626552200757,0.14734075682082043,[117.45383523],hiphop.00000.wav,hiphop
7.2885747,40.96181,0.45726278,22.363102341238882,0.09764869146671827,[92.28515625],hiphop.00001.wav,hiphop
-1.7010769,73.54615,0.40406597,20.501384628172758,0.05873774005901703,[99.38401442],hiphop.00002.wav,hiphop
7.497601,39.532913,0.46726292,19.66836292208539,0.10351449122000773,[92.28515625],hiphop.00003.wav,hiphop
2.907683,59.05568,0.4494017,21.29174088242329,0.09989130829140867,[95.703125],hiphop.00004.wav,hiphop
10.052075,33.22208,0.4906673,19.47698713704296,0.1246141368759675,[71.77734375],hiphop.00005.wav,hiphop
7.8281407,40.844505,0.46422085,19.520599481421737,0.12823807565789475,[99.38401442],hiphop.00006.wav,hiphop
8.261261,42.546944,0.43234593,20.7478585443231,0.07867374951625387,[123.046875],hiphop.00007.wav,hiphop
-4.0531898,50.07224,0.45344108,21.345405670946857,0.17691578584558823,[172.265625],hiphop.00008.wav,hiphop
7.391089,48.477894,0.56064737,18.6368783314639,0.09832480226876934,[103.359375],hiphop.00009.wav,hiphop
4.5611224,40.96985,0.42736965,20.240092040666998,0.12547203040344426,[95.703125],hiphop.00010.wav,hiphop
5.242883,44.568516,0.44405892,20.4814864909806,0.0941872611503483,[135.99917763],hiphop.00011.wav,hiphop
6.55383,43.940876,0.35876343,20.92359267303318,0.08725570820433437,[99.38401442],hiphop.00012.wav,hiphop
0.115643695,63.07594,0.34012973,20.37474260063966,0.0966369817869582,[103.359375],hiphop.00013.wav,hiphop
5.39032,43.32558,0.48965022,20.916555009099028,0.13386653746613777,[135.99917763],hiphop.00014.wav,hiphop
3.7342644,42.506355,0.4236211,20.37208255787561,0.11596868650832043,[198.76802885],hiphop.00015.wav,hiphop
3.6293035,44.213055,0.46732023,20.765572669703616,0.11047967963912539,[99.38401442],hiphop.00016.wav,hiphop
7.154064,42.917248,0.4811548,19.885230078736605,0.08034305159152477,[99.38401442],hiphop.00017.wav,hiphop
1.2380618,50.10547,0.4618897,20.585103887670325,0.1457859665247678,[143.5546875],hiphop.00018.wav,hiphop
6.0849667,42.81113,0.4322349,18.901790711789832,0.10016379341621517,[99.38401442],hiphop.00019.wav,hiphop
1.9468129,50.80057,0.49019533,23.34220069547926,0.10805943728231424,[117.45383523],hiphop.00020.wav,hiphop
8.076575,37.321373,0.43024087,20.717779538598737,0.11973245815595976,[99.38401442],hiphop.00021.wav,hiphop
3.3588648,50.768314,0.43965498,20.601996696450843,0.0753997708252709,[99.38401442],hiphop.00022.wav,hiphop
6.3435326,39.235344,0.38105837,21.21138271890958,0.10668265044504643,[92.28515625],hiphop.00023.wav,hiphop
2.5531428,42.00857,0.43086895,19.574004409666085,0.13887293198529413,[103.359375],hiphop.00024.wav,hiphop
9.10663,39.503975,0.50735897,20.7545350415581,0.10742111914667182,[107.66601562],hiphop.00025.wav,hiphop
2.7433088,42.18111,0.47551492,17.470393484832474,0.17347174015576625,[103.359375],hiphop.00026.wav,hiphop
-0.09540034,44.961117,0.42773268,17.502303728187034,0.1028002098248839,[92.28515625],hiphop.00027.wav,hiphop
4.290334,37.93723,0.37462813,17.94972060175691,0.11459341137770898,[92.28515625],hiphop.00028.wav,hiphop
4.910607,33.599476,0.44052202,17.058590310120838,0.11568637529024768,[123.046875],hiphop.00029.wav,hiphop
8.82195,21.996983,0.5392278,14.981846859252862,0.1727574587606424,[89.10290948],hiphop.00030.wav,hiphop
7.722166,24.580257,0.4798458,17.242478886807383,0.13644361938854488,[99.38401442],hiphop.00031.wav,hiphop
4.198232,55.376167,0.47533035,16.426227462644576,0.07872191436531008,[99.38401442],hiphop.00032.wav,hiphop
8.502495,29.175913,0.5003266,17.28600048486067,0.15224662284732973,[198.76802885],hiphop.00033.wav,hiphop
9.925386,20.04305,0.469898,15.906115652627792,0.16916602167182662,[198.76802885],hiphop.00034.wav,hiphop
5.429587,40.9972,0.52883154,16.91786596126304,0.10329945094814241,[143.5546875],hiphop.00035.wav,hiphop
-6.7109885,79.55516,0.51878667,17.559855258079033,0.12089987362132353,[117.45383523],hiphop.00036.wav,hiphop
-7.174108,41.530704,0.40901175,17.53405026842871,0.21284149453366874,[143.5546875],hiphop.00037.wav,hiphop
3.3347926,51.27003,0.39842048,17.39939696342182,0.09668724603328173,[184.5703125],hiphop.00038.wav,hiphop
1.0255411,52.324337,0.39005402,18.558345041776054,0.1125715037248452,[184.5703125],hiphop.00039.wav,hiphop
-1.4528383,68.354256,0.34758487,20.130813693062443,0.10152508526025542,[80.74951172],hiphop.00040.wav,hiphop
4.386726,38.463318,0.42498425,17.82894229857185,0.12015460223974458,[92.28515625],hiphop.00041.wav,hiphop
7.243771,36.374634,0.44883353,18.984836077000512,0.10257420967976007,[92.28515625],hiphop.00042.wav,hiphop
4.4788876,59.832893,0.44521865,18.328601888503858,0.06156538735971362,[89.10290948],hiphop.00043.wav,hiphop
-15.636063,82.739914,0.35554135,19.345252493430415,0.14338613220781735,[117.45383523],hiphop.00044.wav,hiphop
1.0255411,52.324337,0.39005402,18.558345041776054,0.1125715037248452,[184.5703125],hiphop.00045.wav,hiphop
7.0276065,41.17328,0.49217638,17.367888030976296,0.09149226610874613,[95.703125],hiphop.00046.wav,hiphop
6.8793306,35.98058,0.44940633,17.665606583835846,0.10935685952012383,[95.703125],hiphop.00047.wav,hiphop
7.7654047,45.986168,0.41634825,16.695934524017943,0.07745040090460527,[95.703125],hiphop.00048.wav,hiphop
11.09359,29.733408,0.48406336,18.2140510284612,0.10872005309113777,[129.19921875],hiphop.00049.wav,hiphop
8.541289,51.92076,0.42703882,18.41177577823203,0.04244418779024768,[99.38401442],hiphop.00050.wav,hiphop
7.6670685,41.876118,0.39360043,18.541710474035632,0.09951791674729102,[103.359375],hiphop.00051.wav,hiphop
3.2108107,53.671284,0.46139815,17.71316140725703,0.08231280536474458,[103.359375],hiphop.00052.wav,hiphop
3.155253,54.00657,0.50688887,17.755284654577405,0.10707796173568111,[107.66601562],hiphop.00053.wav,hiphop
4.94433,40.921753,0.44697666,17.496875397460236,0.12631934198432662,[112.34714674],hiphop.00054.wav,hiphop
2.8501482,58.52431,0.39065877,19.83767025677411,0.07250031745839783,[107.66601562],hiphop.00055.wav,hiphop
7.6800165,41.85073,0.49168044,17.950812026189677,0.07013033934791021,[99.38401442],hiphop.00056.wav,hiphop
9.343327,47.373554,0.40067205,17.393306480533237,0.05145433738873839,[89.10290948],hiphop.00057.wav,hiphop
2.4337027,45.023815,0.50613976,16.736959631319287,0.13613863257062694,[172.265625],hiphop.00058.wav,hiphop
6.537602,52.200817,0.49956933,17.55673805393358,0.06300302038989938,[92.28515625],hiphop.00059.wav,hiphop
5.3057747,58.219486,0.43968493,18.084373049701753,0.05390783729198916,[184.5703125],hiphop.00060.wav,hiphop
6.3073993,50.713333,0.47363523,19.014329629895876,0.06727699303405572,[184.5703125],hiphop.00061.wav,hiphop
0.07989427,56.95705,0.4719179,17.960086482912974,0.10955073589880031,[92.28515625],hiphop.00062.wav,hiphop
-1.9585139,44.433384,0.44546938,18.285334684700707,0.12218709183920279,[92.28515625],hiphop.00063.wav,hiphop
4.5344596,40.222496,0.40800595,18.404396481276883,0.07981168670181889,[86.1328125],hiphop.00064.wav,hiphop
3.613128,56.605434,0.41778487,17.54598595239055,0.0886033946884675,[95.703125],hiphop.00065.wav,hiphop
2.2773917,50.086147,0.40975982,17.98775498057754,0.0793853854247291,[92.28515625],hiphop.00066.wav,hiphop
4.393609,35.386898,0.4983869,17.433417729463994,0.1268197168875774,[95.703125],hiphop.00067.wav,hiphop
7.349326,38.71932,0.4221081,16.96740385821555,0.09572391096652477,[95.703125],hiphop.00068.wav,hiphop
9.358725,34.19579,0.48957697,18.1768015590666,0.1209660107875387,[129.19921875],hiphop.00069.wav,hiphop
10.136993,43.057976,0.43090683,18.07737837192355,0.06926450936048761,[95.703125],hiphop.00070.wav,hiphop
7.435657,36.408318,0.40388018,18.659820169710922,0.10757606907894737,[95.703125],hiphop.00071.wav,hiphop
7.7242117,51.205315,0.43807065,18.195350145800134,0.05136250120936533,[99.38401442],hiphop.00072.wav,hiphop
8.003457,42.79107,0.42251512,17.466878465455626,0.08562004160216719,[92.28515625],hiphop.00073.wav,hiphop
8.020407,36.893192,0.47394475,17.558255885269954,0.11079033535700464,[99.38401442],hiphop.00074.wav,hiphop
2.3220367,41.3943,0.45118245,17.93504076921435,0.146737207938274,[92.28515625],hiphop.00075.wav,hiphop
0.2793097,49.934208,0.42499024,17.551806492849504,0.09669745005321208,[95.703125],hiphop.00076.wav,hiphop
4.439181,31.34414,0.46092817,17.096814589651693,0.13766243288022445,[117.45383523],hiphop.00077.wav,hiphop
0.2793097,49.934208,0.42499024,17.551806492849504,0.09669745005321208,[95.703125],hiphop.00078.wav,hiphop
-0.18198119,43.17211,0.42727414,17.294466311768048,0.17240182976973684,[103.359375],hiphop.00079.wav,hiphop
2.5131357,29.95079,0.4035689,17.10918434361379,0.15500095237519348,[95.703125],hiphop.00080.wav,hiphop
0.3993951,74.63674,0.52058536,19.462683251821804,0.05177973224651703,[103.359375],hiphop.00081.wav,hiphop
1.5430583,49.574013,0.50361925,19.58145460797314,0.11322947404702012,[107.66601562],hiphop.00082.wav,hiphop
1.8392872,49.286022,0.44792575,20.698745825381167,0.11085004776993033,[103.359375],hiphop.00083.wav,hiphop
-8.230162,72.440735,0.5133563,19.193381363860567,0.10514864611551858,[112.34714674],hiphop.00084.wav,hiphop
0.86962426,46.935997,0.4767985,20.525497383239152,0.1272399713380418,[112.34714674],hiphop.00085.wav,hiphop
-0.8642882,67.037704,0.47983924,20.130238509500717,0.0798679977747678,[99.38401442],hiphop.00086.wav,hiphop
1.1055565,57.847424,0.5837967,19.17688779038751,0.08769334728134674,[135.99917763],hiphop.00087.wav,hiphop
2.6572585,43.489914,0.4600093,20.695285685319543,0.14991216984326625,[117.45383523],hiphop.00088.wav,hiphop
4.2927074,43.736538,0.49831194,20.77165315189519,0.11762400529702012,[123.046875],hiphop.00089.wav,hiphop
4.1631,46.288845,0.482431,20.255313701831795,0.10450163566660217,[151.99908088],hiphop.00090.wav,hiphop
3.3766582,45.74652,0.5337824,19.982924328501763,0.1385550956607972,[103.359375],hiphop.00091.wav,hiphop
5.238841,53.431942,0.4777827,20.888189593339614,0.07263901654411764,[112.34714674],hiphop.00092.wav,hiphop
-1.2490869,62.80447,0.4765214,21.115757390194137,0.15219749238099844,[117.45383523],hiphop.00093.wav,hiphop
2.605667,60.605835,0.45894215,21.001216665650357,0.054190904363390094,[151.99908088],hiphop.00094.wav,hiphop
3.7888358,43.127033,0.5623587,19.42011196762002,0.15760335538409442,[112.34714674],hiphop.00095.wav,hiphop
2.1625667,56.19797,0.42474797,19.68819053774753,0.08312648147252322,[107.66601562],hiphop.00096.wav,hiphop
3.7910345,45.80759,0.4738047,20.94449958446258,0.11598796076818886,[151.99908088],hiphop.00097.wav,hiphop
3.573764,50.670094,0.5335046,20.385923855750356,0.10066983721942724,[107.66601562],hiphop.00098.wav,hiphop
-3.3938646,56.04868,0.4309518,20.661164435478003,0.1015708143866099,[107.66601562],hiphop.00099.wav,hiphop
-10.703995,86.057365,0.34449327,17.937136075934404,0.07846437814434984,[123.046875],jazz.00000.wav,jazz
-12.976362,108.22277,0.32815516,18.69603911424755,0.0592777972619969,[135.99917763],jazz.00001.wav,jazz
-13.542862,91.16069,0.26762775,25.91860549466531,0.0578726659249226,[151.99908088],jazz.00002.wav,jazz
-8.297337,103.10243,0.31936443,22.16960743672633,0.04467433303502322,[92.28515625],jazz.00003.wav,jazz
-7.659119,86.94974,0.1717699,26.10804545206113,0.04776879656056501,[64.59960938],jazz.00004.wav,jazz
-4.467648,82.7662,0.24827774,24.374923312717776,0.057861328125,[107.66601562],jazz.00005.wav,jazz
-4.6053305,82.450714,0.27487183,24.172133372014514,0.04806244557856037,[135.99917763],jazz.00006.wav,jazz
-8.664855,92.2029,0.19719192,25.657314743169582,0.06483445300406347,[61.5234375],jazz.00007.wav,jazz
-0.961148,69.791145,0.35739473,23.20490900239331,0.04627485245743034,[107.66601562],jazz.00008.wav,jazz
-6.2949486,96.506615,0.26689672,23.528584765181936,0.03169028456366099,[107.66601562],jazz.00009.wav,jazz
-7.379152,106.284386,0.32977176,23.61832486482792,0.033065559694272446,[112.34714674],jazz.00010.wav,jazz
-4.3165474,65.44434,0.3002093,22.34318394624899,0.07692054772155572,[99.38401442],jazz.00011.wav,jazz
-8.07277,80.982574,0.36379892,21.28973607985704,0.06369991715847523,[112.34714674],jazz.00012.wav,jazz
-3.592525,70.83015,0.31439632,21.003852076948693,0.061073326843072755,[99.38401442],jazz.00013.wav,jazz
-20.106619,107.80322,0.19868675,23.88010104312566,0.06494254002999227,[129.19921875],jazz.00014.wav,jazz
-4.4576674,67.90621,0.33295566,21.636619393061427,0.07357060577109133,[117.45383523],jazz.00015.wav,jazz
-9.597778,82.44337,0.24948634,23.93813790792586,0.06986427897639319,[73.828125],jazz.00016.wav,jazz
-8.276987,74.457664,0.3453314,20.437207118529976,0.08418656576528638,[215.33203125],jazz.00017.wav,jazz
-3.9877667,64.023254,0.3534085,22.081850220528484,0.0877088422745743,[103.359375],jazz.00018.wav,jazz
-5.9667945,84.85252,0.248026,23.29526992682135,0.05548416940789474,[184.5703125],jazz.00019.wav,jazz
-12.698785,111.608826,0.28933343,20.745089555941856,0.03297183388157895,[107.66601562],jazz.00020.wav,jazz
-6.275509,58.950077,0.43288735,20.701308641808318,0.1813991298616486,[123.046875],jazz.00021.wav,jazz
-10.901887,89.963974,0.20151573,24.225544110427418,0.05122229041698916,[129.19921875],jazz.00022.wav,jazz
